t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1620859743,0,0.000000,0.000000,0.000000,0.000000,events/second
1620859773,0,0.000000,0.000000,0.000000,0.000000,events/second
1620859803,0,0.000000,0.000000,0.000000,0.000000,events/second
1620859833,0,0.000000,0.000000,0.000000,0.000000,events/second
1620859863,0,0.000000,0.000000,0.000000,0.000000,events/second
1620859893,0,0.000000,0.000000,0.000000,0.000000,events/second
1620859923,0,0.000000,0.000000,0.000000,0.000000,events/second
1620859953,0,0.000000,0.000000,0.000000,0.000000,events/second
1620859983,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860013,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860043,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860073,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860103,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860133,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860163,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860193,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860223,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860253,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860283,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860313,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860343,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860373,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860403,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860433,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860463,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860493,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860523,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860553,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860583,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860613,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860643,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860673,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860703,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860733,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860763,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860793,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860823,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860853,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860883,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860913,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860943,0,0.000000,0.000000,0.000000,0.000000,events/second
1620860973,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861003,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861033,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861063,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861093,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861123,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861153,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861183,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861213,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861243,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861273,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861303,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861333,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861363,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861393,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861423,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861453,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861483,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861513,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861543,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861573,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861603,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861633,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861663,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861693,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861723,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861753,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861783,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861813,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861843,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861873,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861903,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861933,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861963,0,0.000000,0.000000,0.000000,0.000000,events/second
1620861993,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862023,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862053,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862083,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862113,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862143,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862173,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862203,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862233,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862263,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862293,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862323,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862353,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862383,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862413,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862443,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862473,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862503,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862533,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862563,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862593,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862623,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862653,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862683,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862713,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862743,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862773,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862803,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862833,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862863,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862893,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862923,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862953,0,0.000000,0.000000,0.000000,0.000000,events/second
1620862983,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863013,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863043,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863073,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863103,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863133,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863163,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863193,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863223,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863253,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863283,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863313,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863343,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863373,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863403,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863433,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863463,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863493,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863523,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863553,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863583,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863613,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863643,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863673,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863703,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863733,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863763,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863793,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863823,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863853,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863883,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863913,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863943,0,0.000000,0.000000,0.000000,0.000000,events/second
1620863973,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864003,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864033,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864063,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864093,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864123,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864153,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864183,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864213,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864243,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864273,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864303,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864333,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864363,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864393,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864423,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864453,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864483,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864513,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864543,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864573,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864603,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864633,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864663,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864693,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864723,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864753,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864783,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864813,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864843,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864873,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864903,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864933,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864963,0,0.000000,0.000000,0.000000,0.000000,events/second
1620864993,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865023,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865053,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865083,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865113,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865143,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865173,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865203,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865233,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865263,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865293,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865323,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865353,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865383,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865413,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865443,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865473,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865503,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865533,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865563,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865593,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865623,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865653,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865683,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865713,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865743,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865773,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865803,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865833,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865863,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865893,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865923,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865953,0,0.000000,0.000000,0.000000,0.000000,events/second
1620865983,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866013,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866043,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866073,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866103,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866133,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866163,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866193,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866223,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866253,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866283,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866313,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866343,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866373,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866403,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866433,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866463,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866493,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866523,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866553,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866583,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866613,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866643,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866673,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866703,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866733,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866763,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866793,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866823,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866853,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866883,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866913,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866943,0,0.000000,0.000000,0.000000,0.000000,events/second
1620866973,0,0.000000,0.000000,0.000000,0.000000,events/second
1620867003,0,0.000000,0.000000,0.000000,0.000000,events/second
1620867033,0,0.000000,0.000000,0.000000,0.000000,events/second
1620867063,0,0.000000,0.000000,0.000000,0.000000,events/second
1620867093,0,0.000000,0.000000,0.000000,0.000000,events/second
1620867123,0,0.000000,0.000000,0.000000,0.000000,events/second
1620867153,0,0.000000,0.000000,0.000000,0.000000,events/second
1620867183,0,0.000000,0.000000,0.000000,0.000000,events/second
1620867213,0,0.000000,0.000000,0.000000,0.000000,events/second
1620867243,0,0.000000,0.000000,0.000000,0.000000,events/second
1620867273,0,0.000000,0.000000,0.000000,0.000000,events/second
1620867303,0,0.000000,0.000000,0.000000,0.000000,events/second
1620867333,0,0.000000,0.000000,0.000000,0.000000,events/second
1620867363,0,0.000000,0.000000,0.000000,0.000000,events/second
1620867393,0,0.000000,0.000000,0.000000,0.000000,events/second
1620867423,0,0.000000,0.000000,0.000000,0.000000,events/second
1620867453,0,0.000000,0.000000,0.000000,0.000000,events/second
1620867483,0,0.000000,0.000000,0.000000,0.000000,events/second
1620867513,0,0.000000,0.000000,0.000000,0.000000,events/second
1620867543,0,0.000000,0.000000,0.000000,0.000000,events/second
1620867573,0,0.000000,0.000000,0.000000,0.000000,events/second
1621462923,0,0.000000,0.000000,0.000000,0.000000,events/second
1621462953,0,0.000000,0.000000,0.000000,0.000000,events/second
1621462983,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463013,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463043,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463073,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463103,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463133,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463163,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463193,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463223,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463253,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463283,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463313,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463343,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463374,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463404,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463434,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463464,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463494,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463524,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463554,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463584,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463613,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463643,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463674,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463704,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463734,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463764,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463794,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463823,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463854,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463884,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463914,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463944,0,0.000000,0.000000,0.000000,0.000000,events/second
1621463974,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464004,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464033,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464064,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464094,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464123,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464154,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464184,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464214,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464244,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464273,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464303,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464333,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464363,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464393,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464423,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464453,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464483,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464513,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464543,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464573,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464603,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464633,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464663,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464693,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464723,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464753,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464783,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464813,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464843,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464873,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464903,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464933,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464963,0,0.000000,0.000000,0.000000,0.000000,events/second
1621464993,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465023,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465053,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465083,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465113,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465143,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465173,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465203,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465233,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465263,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465293,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465323,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465353,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465383,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465413,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465443,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465473,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465503,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465533,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465563,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465593,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465623,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465653,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465683,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465713,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465743,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465773,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465803,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465833,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465863,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465893,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465923,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465953,0,0.000000,0.000000,0.000000,0.000000,events/second
1621465983,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466013,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466043,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466073,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466103,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466133,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466163,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466193,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466223,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466253,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466283,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466313,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466343,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466373,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466403,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466433,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466463,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466493,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466523,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466553,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466583,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466613,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466643,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466673,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466703,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466733,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466763,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466793,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466823,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466853,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466883,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466913,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466943,0,0.000000,0.000000,0.000000,0.000000,events/second
1621466973,0,0.000000,0.000000,0.000000,0.000000,events/second
1621467003,0,0.000000,0.000000,0.000000,0.000000,events/second
1621467033,0,0.000000,0.000000,0.000000,0.000000,events/second
1621467063,0,0.000000,0.000000,0.000000,0.000000,events/second
1621467093,0,0.000000,0.000000,0.000000,0.000000,events/second
1621467123,0,0.000000,0.000000,0.000000,0.000000,events/second
1621467153,0,0.000000,0.000000,0.000000,0.000000,events/second
1621467183,0,0.000000,0.000000,0.000000,0.000000,events/second
1621467213,0,0.000000,0.000000,0.000000,0.000000,events/second
1621467243,0,0.000000,0.000000,0.000000,0.000000,events/second
1621467273,0,0.000000,0.000000,0.000000,0.000000,events/second
1621467303,0,0.000000,0.000000,0.000000,0.000000,events/second
1621467333,0,0.000000,0.000000,0.000000,0.000000,events/second
1621467363,0,0.000000,0.000000,0.000000,0.000000,events/second
1621467393,0,0.000000,0.000000,0.000000,0.000000,events/second
1621467423,0,0.000000,0.000000,0.000000,0.000000,events/second
1621467453,0,0.000000,0.000000,0.000000,0.000000,events/second
1621467483,0,0.000000,0.000000,0.000000,0.000000,events/second
1621467513,0,0.000000,0.000000,0.000000,0.000000,events/second
1621467543,0,0.000000,0.000000,0.000000,0.000000,events/second
